Mean TemperatureC,Max TemperatureC_1_days_before,Max TemperatureC_2_days_before,Max TemperatureC_3_days_before,Max TemperatureC_4_days_before,Mean TemperatureC_1_days_before,Mean TemperatureC_2_days_before,Mean TemperatureC_3_days_before,Mean TemperatureC_4_days_before,Min TemperatureC_1_days_before,Min TemperatureC_2_days_before,Min TemperatureC_3_days_before,Min TemperatureC_4_days_before,Dew PointC_1_days_before,Dew PointC_2_days_before,Dew PointC_3_days_before,Dew PointC_4_days_before,MeanDew PointC_1_days_before,MeanDew PointC_2_days_before,MeanDew PointC_3_days_before,MeanDew PointC_4_days_before,Min DewpointC_1_days_before,Min DewpointC_2_days_before,Min DewpointC_3_days_before,Min DewpointC_4_days_before,Max Humidity_1_days_before,Max Humidity_2_days_before,Max Humidity_3_days_before,Max Humidity_4_days_before, Mean Humidity_1_days_before, Mean Humidity_2_days_before, Mean Humidity_3_days_before, Mean Humidity_4_days_before, Min Humidity_1_days_before, Min Humidity_2_days_before, Min Humidity_3_days_before, Min Humidity_4_days_before, Max Sea Level PressurehPa_1_days_before, Max Sea Level PressurehPa_2_days_before, Max Sea Level PressurehPa_3_days_before, Max Sea Level PressurehPa_4_days_before, Mean Sea Level PressurehPa_1_days_before, Mean Sea Level PressurehPa_2_days_before, Mean Sea Level PressurehPa_3_days_before, Mean Sea Level PressurehPa_4_days_before, Min Sea Level PressurehPa_1_days_before, Min Sea Level PressurehPa_2_days_before, Min Sea Level PressurehPa_3_days_before, Min Sea Level PressurehPa_4_days_before, Max VisibilityKm_1_days_before, Max VisibilityKm_2_days_before, Max VisibilityKm_3_days_before, Max VisibilityKm_4_days_before, Mean VisibilityKm_1_days_before, Mean VisibilityKm_2_days_before, Mean VisibilityKm_3_days_before, Mean VisibilityKm_4_days_before, Min VisibilitykM_1_days_before, Min VisibilitykM_2_days_before, Min VisibilitykM_3_days_before, Min VisibilitykM_4_days_before, Max Wind SpeedKm/h_1_days_before, Max Wind SpeedKm/h_2_days_before, Max Wind SpeedKm/h_3_days_before, Max Wind SpeedKm/h_4_days_before, Mean Wind SpeedKm/h_1_days_before, Mean Wind SpeedKm/h_2_days_before, Mean Wind SpeedKm/h_3_days_before, Mean Wind SpeedKm/h_4_days_before,Precipitationmm_1_days_before,Precipitationmm_2_days_before,Precipitationmm_3_days_before,Precipitationmm_4_days_before,Max TemperatureCaverage_of_last_2_days,Mean TemperatureCaverage_of_last_2_days,Min TemperatureCaverage_of_last_2_days,Dew PointCaverage_of_last_2_days,MeanDew PointCaverage_of_last_2_days,Min DewpointCaverage_of_last_2_days,Max Humidityaverage_of_last_2_days, Mean Humidityaverage_of_last_2_days, Min Humidityaverage_of_last_2_days, Max Sea Level PressurehPaaverage_of_last_2_days, Mean Sea Level PressurehPaaverage_of_last_2_days, Min Sea Level PressurehPaaverage_of_last_2_days, Max VisibilityKmaverage_of_last_2_days, Mean VisibilityKmaverage_of_last_2_days, Min VisibilitykMaverage_of_last_2_days, Max Wind SpeedKm/haverage_of_last_2_days, Mean Wind SpeedKm/haverage_of_last_2_days,Precipitationmmaverage_of_last_2_days,Max TemperatureCaverage_of_last_3_days,Mean TemperatureCaverage_of_last_3_days,Min TemperatureCaverage_of_last_3_days,Dew PointCaverage_of_last_3_days,MeanDew PointCaverage_of_last_3_days,Min DewpointCaverage_of_last_3_days,Max Humidityaverage_of_last_3_days, Mean Humidityaverage_of_last_3_days, Min Humidityaverage_of_last_3_days, Max Sea Level PressurehPaaverage_of_last_3_days, Mean Sea Level PressurehPaaverage_of_last_3_days, Min Sea Level PressurehPaaverage_of_last_3_days, Max VisibilityKmaverage_of_last_3_days, Mean VisibilityKmaverage_of_last_3_days, Min VisibilitykMaverage_of_last_3_days, Max Wind SpeedKm/haverage_of_last_3_days, Mean Wind SpeedKm/haverage_of_last_3_days,Precipitationmmaverage_of_last_3_days,Max TemperatureCtrend_in_last_2_days,Mean TemperatureCtrend_in_last_2_days,Min TemperatureCtrend_in_last_2_days,Dew PointCtrend_in_last_2_days,MeanDew PointCtrend_in_last_2_days,Min DewpointCtrend_in_last_2_days,Max Humiditytrend_in_last_2_days, Mean Humiditytrend_in_last_2_days, Min Humiditytrend_in_last_2_days, Max Sea Level PressurehPatrend_in_last_2_days, Mean Sea Level PressurehPatrend_in_last_2_days, Min Sea Level PressurehPatrend_in_last_2_days, Max VisibilityKmtrend_in_last_2_days, Mean VisibilityKmtrend_in_last_2_days, Min VisibilitykMtrend_in_last_2_days, Max Wind SpeedKm/htrend_in_last_2_days, Mean Wind SpeedKm/htrend_in_last_2_days,Precipitationmmtrend_in_last_2_days,Max TemperatureCtrend_in_last_3_days,Mean TemperatureCtrend_in_last_3_days,Min TemperatureCtrend_in_last_3_days,Dew PointCtrend_in_last_3_days,MeanDew PointCtrend_in_last_3_days,Min DewpointCtrend_in_last_3_days,Max Humiditytrend_in_last_3_days, Mean Humiditytrend_in_last_3_days, Min Humiditytrend_in_last_3_days, Max Sea Level PressurehPatrend_in_last_3_days, Mean Sea Level PressurehPatrend_in_last_3_days, Min Sea Level PressurehPatrend_in_last_3_days, Max VisibilityKmtrend_in_last_3_days, Mean VisibilityKmtrend_in_last_3_days, Min VisibilitykMtrend_in_last_3_days, Max Wind SpeedKm/htrend_in_last_3_days, Mean Wind SpeedKm/htrend_in_last_3_days,Precipitationmmtrend_in_last_3_days,Max TemperatureCtrend_in_last_4_days,Mean TemperatureCtrend_in_last_4_days,Min TemperatureCtrend_in_last_4_days,Dew PointCtrend_in_last_4_days,MeanDew PointCtrend_in_last_4_days,Min DewpointCtrend_in_last_4_days,Max Humiditytrend_in_last_4_days, Mean Humiditytrend_in_last_4_days, Min Humiditytrend_in_last_4_days, Max Sea Level PressurehPatrend_in_last_4_days, Mean Sea Level PressurehPatrend_in_last_4_days, Min Sea Level PressurehPatrend_in_last_4_days, Max VisibilityKmtrend_in_last_4_days, Mean VisibilityKmtrend_in_last_4_days, Min VisibilitykMtrend_in_last_4_days, Max Wind SpeedKm/htrend_in_last_4_days, Mean Wind SpeedKm/htrend_in_last_4_days,Precipitationmmtrend_in_last_4_days
14,14.0,13.0,21.0,13.0,6.0,7.0,12.0,8.0,-2.0,1.0,4.0,2.0,37.0,39.0,51.0,31.0,22.0,26.0,42.0,28.0,18.0,19.0,30.0,23.0,75.0,83.0,83.0,76.0,49.0,55.0,68.0,54.0,22.0,26.0,52.0,32.0,1032.0,1033.0,1024.0,1033.0,1028.0,1028.0,1020.0,1029.0,1021.0,1021.0,1016.0,1025.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,13.0,16.0,23.0,34.0,21.0,13.0,6.0,13.0,6.0,2.0,0.0,0.0,0.0,0.0,18.0,10.0,2.0,46.0,35.0,28.0,82.0,58.5,34.5,1026.0,1021.0,1015.0,16.0,16.0,14.5,24.5,8.5,0.0,16.333333333333332,9.0,1.6666666666666667,43.666666666666664,32.0,25.0,82.33333333333333,57.333333333333336,31.666666666666668,1028.3333333333333,1023.3333333333334,1017.0,16.0,16.0,14.333333333333334,27.666666666666668,10.0,0.0,5.70087712549569,5.612486080160912,5.244044240850758,12.649110640673518,18.16590212458495,14.124446891825535,8.12403840463596,12.747548783981962,17.449928366615147,-8.514693182963201,-9.899494936611665,-8.48528137423857,0.0,0.0,-1.5811388300841898,-7.483314773547883,-3.4641016151377544,0.0,0.5773502691896257,3.559026084010437,3.9157800414902435,7.659416862050705,11.604596790352806,9.626352718795768,6.6332495807108,7.211102550927978,-4.725815626252608,-4.618802153517006,-6.6332495807108,-6.298147875897061,0.0,0.0,-1.1547005383792515,4.358898943540674,2.886751345948129,0.0,4.031128874149275,3.6742346141747673,3.5355339059327378,12.0,12.24744871391589,9.041570660012562,6.726812023536855,9.38083151964686,9.12414379544733,-6.020797289396148,-7.297259759663212,-7.0710678118654755,0.0,0.0,-1.8027756377319946,5.5,3.2015621187164243,0.0
8,22.0,14.0,13.0,21.0,14.0,6.0,7.0,12.0,6.0,-2.0,1.0,4.0,55.0,37.0,39.0,51.0,48.0,22.0,26.0,42.0,38.0,18.0,19.0,30.0,89.0,75.0,83.0,83.0,68.0,49.0,55.0,68.0,47.0,22.0,26.0,52.0,1020.0,1032.0,1033.0,1024.0,1014.0,1028.0,1028.0,1020.0,1009.0,1021.0,1021.0,1016.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,14.0,13.0,26.0,23.0,34.0,21.0,11.0,6.0,13.0,6.0,0.0,0.0,0.0,0.0,18.5,11.0,3.5,54.5,40.0,26.5,88.0,63.5,39.0,1026.0,1016.5,1009.0,16.0,16.0,9.5,30.0,13.5,0.0,17.0,9.333333333333334,1.6666666666666667,48.666666666666664,34.0,23.666666666666668,83.66666666666667,58.666666666666664,33.333333333333336,1028.0,1020.3333333333334,1013.0,16.0,16.0,11.666666666666666,27.666666666666668,11.0,0.0,2.7386127875258306,3.7416573867739413,4.415880433163924,12.708265027138834,14.491376746189438,-8.031189202104505,9.797958971132712,11.832159566199232,13.583077707206124,0.0,-9.246621004453464,-8.48528137423857,0.0,0.0,-5.385164807134504,6.041522986797286,5.0,0.0,2.309401076758503,3.0,3.1622776601683795,10.311805532172013,11.604596790352806,-6.582805886043833,6.531972647421808,9.018499505645789,10.847426730181986,-0.5773502691896257,-7.54983443527075,-6.928203230275509,0.0,0.0,-4.242640687119285,-4.0,0.5773502691896257,0.0,-3.4641016151377544,0.7071067811865476,2.29128784747792,6.614378277661476,6.082762530298219,-7.92148975887743,5.656854249492381,4.330127018922194,-8.986100377805714,4.47213595499958,-5.172040216394301,-5.454356057317857,0.0,0.0,-3.640054944640259,5.5,3.5355339059327378,0.0
-2,15.0,22.0,14.0,13.0,8.0,14.0,6.0,7.0,1.0,6.0,-2.0,1.0,54.0,55.0,37.0,39.0,32.0,48.0,22.0,26.0,15.0,38.0,18.0,19.0,87.0,89.0,75.0,83.0,59.0,68.0,49.0,55.0,31.0,47.0,22.0,26.0,1032.0,1020.0,1032.0,1033.0,1019.0,1014.0,1028.0,1028.0,1009.0,1009.0,1021.0,1021.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,6.0,13.0,16.0,14.0,34.0,26.0,23.0,34.0,16.0,11.0,6.0,13.0,0.0,0.0,0.0,0.0,8.5,3.0,-2.5,34.5,20.0,8.5,68.5,48.5,28.5,1037.5,1029.0,1021.0,16.0,16.0,11.0,30.5,13.5,0.0,13.0,6.666666666666667,0.3333333333333333,41.333333333333336,29.333333333333332,18.333333333333332,75.33333333333333,55.0,34.666666666666664,1031.6666666666667,1024.0,1017.0,16.0,16.0,11.666666666666666,29.0,12.666666666666666,0.0,-10.44030650891055,-8.246211251235321,-6.082762530298219,-27.586228448267445,-20.396078054371138,-18.681541692269406,-26.201145013147805,-16.15549442140351,-11.853269591129697,11.510864433221338,14.577379737113251,16.97056274847714,0.0,0.0,5.049752469181039,2.7386127875258306,0.0,0.0,-7.164728420068226,-4.898979485566356,-1.8257418583505538,-19.983326383095815,-7.211102550927978,-9.966610925150702,-19.807406022327438,-7.32575365861197,10.708252269472673,6.3508529610858835,8.736894948054104,12.0,0.0,0.0,3.7416573867739413,2.8284271247461903,2.886751345948129,0.0,-6.18465843842649,-4.272001872658765,-2.179449471770337,-17.334935823359714,-6.557438524302,-8.645808232895291,-17.613914953808536,-7.0178344238090995,9.055385138137417,5.477225575051661,7.566372975210778,10.392304845413264,0.0,0.0,3.391164991562634,-4.924428900898052,-2.449489742783178,0.0
2,2.0,15.0,22.0,14.0,-2.0,8.0,14.0,6.0,-6.0,1.0,6.0,-2.0,15.0,54.0,55.0,37.0,8.0,32.0,48.0,22.0,2.0,15.0,38.0,18.0,50.0,87.0,89.0,75.0,38.0,59.0,68.0,49.0,26.0,31.0,47.0,22.0,1043.0,1032.0,1020.0,1032.0,1039.0,1019.0,1014.0,1028.0,1033.0,1009.0,1009.0,1021.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,6.0,13.0,16.0,27.0,34.0,26.0,23.0,11.0,16.0,11.0,6.0,0.0,0.0,0.0,0.0,5.5,0.0,-6.0,22.0,9.5,3.0,59.0,40.5,21.5,1040.5,1036.5,1030.5,16.0,16.0,16.0,24.0,9.5,0.0,8.666666666666666,2.6666666666666665,-3.6666666666666665,32.666666666666664,17.0,7.0,68.33333333333333,46.666666666666664,24.666666666666668,1037.6666666666667,1030.6666666666667,1023.3333333333334,16.0,16.0,12.666666666666666,27.333333333333332,11.666666666666666,0.0,-7.745966692414834,-6.48074069840786,-4.949747468305833,-25.739075352467502,-16.837458240482736,-9.082951062292475,-22.85825890132492,-14.422205101855956,-7.280109889280518,6.928203230275509,13.693063937629153,16.59819267269783,0.0,0.0,7.0710678118654755,-6.519202405202649,-4.123105625617661,0.0,-7.505553499465135,-6.324555320336759,-4.96655480858378,-21.02379604162864,-16.563010998406458,-15.209646062066446,-18.699376103674332,-12.871156384205214,-10.98483803552272,8.94427190999916,11.547005383792516,13.552367566837415,0.0,0.0,4.123105625617661,-2.6457513110645907,-1.7320508075688772,0.0,-5.123475382979799,-3.7416573867739413,-1.5811388300841898,-15.827191791344413,-6.06217782649107,-8.573214099741124,-14.603081866510234,-5.830951894845301,8.108637370113428,4.898979485566356,7.14142842854285,10.087120500916008,0.0,0.0,3.24037034920393,-1.7320508075688772,2.0,0.0
8,9.0,2.0,15.0,22.0,2.0,-2.0,8.0,14.0,-6.0,-6.0,1.0,6.0,29.0,15.0,54.0,55.0,11.0,8.0,32.0,48.0,4.0,2.0,15.0,38.0,68.0,50.0,87.0,89.0,43.0,38.0,59.0,68.0,17.0,26.0,31.0,47.0,1038.0,1043.0,1032.0,1020.0,1034.0,1039.0,1019.0,1014.0,1028.0,1033.0,1009.0,1009.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,6.0,13.0,21.0,27.0,34.0,26.0,8.0,11.0,16.0,11.0,0.0,0.0,0.0,0.0,10.5,5.0,-1.0,40.0,28.0,17.0,80.5,59.0,37.0,1032.5,1028.5,1024.0,16.0,9.5,9.0,20.0,5.0,2.0,7.666666666666667,2.6666666666666665,-2.6666666666666665,31.666666666666668,21.333333333333332,12.0,70.33333333333333,52.0,33.333333333333336,1036.0,1032.0,1027.0,16.0,11.666666666666666,11.333333333333334,22.333333333333332,7.0,1.3333333333333333,5.385164807134504,5.0990195135927845,7.0710678118654755,18.439088914585774,24.13503677229434,18.439088914585774,21.783020910791965,22.901964981197573,27.55902755904134,-8.54400374531753,-8.54400374531753,-6.670832032063167,0.0,-9.192388155425117,-9.899494936611665,-4.47213595499958,-4.743416490252569,2.8284271247461903,-6.082762530298219,-4.0,4.123105625617661,-16.743157806499145,14.011899704655802,13.051181300301263,-11.832159566199232,14.236104336041748,22.315913604421397,-2.886751345948129,9.201449161228174,12.741009902410928,0.0,-7.505553499465135,-5.656854249492381,-5.446711546122731,-4.83045891539648,2.309401076758503,-6.324555320336759,-4.58257569495584,2.5495097567963922,-14.508618128546908,9.12414379544733,-2.1213203435596424,-10.295630140987,11.478240283248997,17.592612085759182,5.454356057317857,8.351646544245034,11.034038245356955,0.0,-6.5,-6.020797289396148,-2.5,-3.3541019662496847,2.0
17,12.0,9.0,2.0,15.0,8.0,2.0,-2.0,8.0,4.0,-6.0,-6.0,1.0,51.0,29.0,15.0,54.0,45.0,11.0,8.0,32.0,30.0,4.0,2.0,15.0,93.0,68.0,50.0,87.0,75.0,43.0,38.0,59.0,57.0,17.0,26.0,31.0,1027.0,1038.0,1043.0,1032.0,1023.0,1034.0,1039.0,1019.0,1020.0,1028.0,1033.0,1009.0,16.0,16.0,16.0,16.0,3.0,16.0,16.0,16.0,2.0,16.0,16.0,6.0,19.0,21.0,27.0,34.0,2.0,8.0,11.0,16.0,4.0,0.0,0.0,0.0,16.5,12.5,8.0,55.5,50.0,40.0,93.0,77.5,61.5,1024.5,1021.5,1018.0,16.0,4.5,1.0,19.0,3.5,2.0,14.0,9.0,3.3333333333333335,46.666666666666664,37.0,28.0,84.66666666666667,66.0,46.666666666666664,1029.0,1025.6666666666667,1021.3333333333334,16.0,8.333333333333334,6.0,19.666666666666668,5.0,1.3333333333333333,6.708203932499369,7.648529270389178,9.055385138137417,16.80773631397161,25.059928172283335,23.194827009486403,17.67766952966369,22.901964981197573,28.991378028648448,-8.54400374531753,-8.06225774829855,-6.324555320336759,0.0,-8.94427190999916,-10.0,-1.4142135623730951,-3.6742346141747673,0.0,6.8068592855540455,6.658328118479393,7.393691004272944,15.92691642053372,20.534523775015252,18.973665961010276,17.7857620959388,18.920887928424502,23.094010767585033,-7.54983443527075,-7.187952884282608,-5.916079783099616,0.0,-7.302967433402215,-8.16496580927726,-3.6514837167011076,-3.4641016151377544,0.0,-2.7386127875258306,2.8722813232690143,5.361902647381804,-13.784048752090222,13.124404748406688,15.09138827278657,-10.246950765959598,12.579745625409124,19.84313483298443,-3.5355339059327378,7.826237921249264,10.851267207105353,0.0,-6.324555320336759,-5.0,-4.716990566028302,-3.905124837953327,0.0
18,21.0,12.0,9.0,2.0,17.0,8.0,2.0,-2.0,12.0,4.0,-6.0,-6.0,60.0,51.0,29.0,15.0,55.0,45.0,11.0,8.0,50.0,30.0,4.0,2.0,93.0,93.0,68.0,50.0,80.0,75.0,43.0,38.0,66.0,57.0,17.0,26.0,1022.0,1027.0,1038.0,1043.0,1020.0,1023.0,1034.0,1039.0,1016.0,1020.0,1028.0,1033.0,16.0,16.0,16.0,16.0,6.0,3.0,16.0,16.0,0.0,2.0,16.0,16.0,19.0,19.0,21.0,27.0,5.0,2.0,8.0,11.0,0.0,4.0,0.0,0.0,21.5,17.5,13.0,62.0,58.0,52.0,93.0,80.5,67.0,1018.5,1016.0,1011.5,16.0,9.5,1.0,20.0,7.5,1.5,18.333333333333332,14.333333333333334,10.0,58.333333333333336,53.666666666666664,44.666666666666664,93.0,78.66666666666667,63.666666666666664,1021.3333333333334,1018.3333333333334,1014.3333333333334,16.0,7.333333333333333,1.3333333333333333,19.666666666666668,5.666666666666667,2.3333333333333335,6.4031242374328485,6.4031242374328485,5.830951894845301,6.96419413859206,8.246211251235321,14.422205101855956,0.0,3.605551275463989,6.519202405202649,-6.082762530298219,-6.041522986797286,-6.96419413859206,0.0,5.385164807134504,0.0,1.4142135623730951,4.123105625617661,-1.8708286933869707,5.507570547286102,6.27162924074226,7.483314773547883,13.916417163432069,20.752509888364507,19.078784028338912,14.433756729740644,18.708286933869708,23.69950773047125,-8.06225774829855,-8.04155872120988,-7.32575365861197,0.0,-6.082762530298219,-8.082903768654761,0.0,-0.816496580927726,1.7320508075688772,5.916079783099616,5.787918451395113,6.48074069840786,13.937359864766353,18.034688796871432,16.55294535724685,15.402921800749363,16.393596310755,20.024984394500787,-7.416198487095663,-7.399324293474371,-6.819090848492928,0.0,-5.267826876426369,-7.0,-3.0,-1.6583123951777,1.5
17,22.0,21.0,12.0,9.0,18.0,17.0,8.0,2.0,14.0,12.0,4.0,-6.0,64.0,60.0,51.0,29.0,61.0,55.0,45.0,11.0,54.0,50.0,30.0,4.0,93.0,93.0,93.0,68.0,81.0,80.0,75.0,43.0,68.0,66.0,57.0,17.0,1015.0,1022.0,1027.0,1038.0,1012.0,1020.0,1023.0,1034.0,1007.0,1016.0,1020.0,1028.0,16.0,16.0,16.0,16.0,13.0,6.0,3.0,16.0,2.0,0.0,2.0,16.0,21.0,19.0,19.0,21.0,10.0,5.0,2.0,8.0,3.0,0.0,4.0,0.0,23.0,17.5,11.5,59.0,49.0,37.0,93.0,67.0,40.5,1018.0,1015.0,1009.5,16.0,13.5,5.0,20.0,7.5,1.5,22.333333333333332,17.333333333333332,11.666666666666666,59.333333333333336,51.0,41.333333333333336,93.0,71.33333333333333,49.0,1019.3333333333334,1016.6666666666666,1011.6666666666666,16.0,11.0,3.3333333333333335,19.666666666666668,6.666666666666667,1.0,1.5811388300841898,0.0,-3.24037034920393,-6.48074069840786,-16.431676725154983,-23.874672772626646,0.0,-19.78635893740938,-38.86515148561755,-2.5495097567963922,-3.7416573867739413,-5.291502622129181,0.0,5.0,4.47213595499958,0.0,0.0,0.0,5.354126134736337,5.196152422706632,3.7859388972001824,-1.0,-12.110601416389967,-15.705625319186328,0.0,-15.895492023421818,-31.304951684997057,-3.559026084010437,-3.5118845842842465,-4.898979485566356,0.0,4.43471156521669,3.4641016151377544,0.0,1.7320508075688772,-2.309401076758503,4.873397172404482,5.408326913195984,5.979130371550699,10.965856099730654,13.379088160259652,-4.0,12.5,8.154753215150045,-18.303005217723125,-6.304760106459246,-6.284902544988268,-5.830951894845301,0.0,-5.244044240850758,-6.324555320336759,-1.0,-2.598076211353316,0.0
14,24.0,22.0,21.0,12.0,17.0,18.0,17.0,8.0,9.0,14.0,12.0,4.0,54.0,64.0,60.0,51.0,37.0,61.0,55.0,45.0,20.0,54.0,50.0,30.0,93.0,93.0,93.0,93.0,53.0,81.0,80.0,75.0,13.0,68.0,66.0,57.0,1021.0,1015.0,1022.0,1027.0,1018.0,1012.0,1020.0,1023.0,1012.0,1007.0,1016.0,1020.0,16.0,16.0,16.0,16.0,14.0,13.0,6.0,3.0,8.0,2.0,0.0,2.0,19.0,21.0,19.0,19.0,5.0,10.0,5.0,2.0,0.0,3.0,0.0,4.0,21.5,15.5,8.5,56.0,42.0,26.5,88.5,60.5,32.5,1020.5,1017.0,1012.5,16.0,15.0,12.0,21.5,5.5,0.0,21.666666666666668,16.333333333333332,10.333333333333334,58.666666666666664,48.333333333333336,35.666666666666664,90.0,67.33333333333333,44.333333333333336,1018.6666666666666,1015.3333333333334,1010.6666666666666,16.0,14.333333333333334,8.666666666666666,21.333333333333332,7.0,1.0,-3.24037034920393,-2.23606797749979,-3.605551275463989,-6.48074069840786,-15.427248620541512,-22.214859891523062,-6.363961030678928,-16.718253497300488,-27.422618401604176,4.183300132670378,4.0,3.605551275463989,0.0,1.5811388300841898,7.0710678118654755,3.24037034920393,-3.4641016151377544,-2.1213203435596424,-2.581988897471611,-1.7320508075688772,-2.70801280154532,-4.760952285695233,-12.110601416389967,-17.99073835801818,-5.196152422706632,-13.638181696985855,-22.360679774997898,-2.160246899469287,-3.265986323710904,-4.281744192888376,0.0,4.242640687119285,5.887840577551898,2.886751345948129,0.5773502691896257,0.0,3.905124837953327,4.242640687119285,3.24037034920393,1.8027756377319946,-9.219544457292887,-11.947803145348521,-4.5,-11.543396380615196,-18.83480820183736,-3.122498999199199,-3.2015621187164243,-4.2130748865881795,0.0,3.968626966596886,5.0,2.5,1.5811388300841898,-2.0
14,19.0,24.0,22.0,21.0,14.0,17.0,18.0,17.0,8.0,9.0,14.0,12.0,58.0,54.0,64.0,60.0,47.0,37.0,61.0,55.0,33.0,20.0,54.0,50.0,84.0,93.0,93.0,93.0,68.0,53.0,81.0,80.0,52.0,13.0,68.0,66.0,1020.0,1021.0,1015.0,1022.0,1016.0,1018.0,1012.0,1020.0,1013.0,1012.0,1007.0,1016.0,16.0,16.0,16.0,16.0,16.0,14.0,13.0,6.0,16.0,8.0,2.0,0.0,24.0,19.0,21.0,19.0,6.0,5.0,10.0,5.0,0.0,0.0,3.0,0.0,20.5,14.0,7.0,59.0,41.5,25.0,85.5,59.5,33.0,1020.5,1016.0,1012.0,16.0,15.0,13.5,25.5,8.5,0.0,21.666666666666668,15.0,7.666666666666667,57.333333333333336,40.0,23.333333333333332,88.0,57.333333333333336,26.333333333333332,1020.6666666666666,1016.6666666666666,1012.0,16.0,14.666666666666666,11.666666666666666,23.333333333333332,7.333333333333333,0.0,-2.8284271247461903,-2.1213203435596424,-1.5811388300841898,3.1622776601683795,-3.24037034920393,-6.59545297913646,-6.0,-5.656854249492381,6.2048368229954285,0.0,-1.4142135623730951,-1.224744871391589,0.0,0.0,4.415880433163924,4.123105625617661,3.605551275463989,0.0,-2.0,-1.8257418583505538,-3.1622776601683795,-5.163977794943222,-14.106735979665885,-20.355179521029367,-4.898979485566356,-16.812693617224657,-31.347514521356658,3.4641016151377544,3.265986323710904,2.70801280154532,0.0,0.5773502691896257,5.0,3.1622776601683795,0.5773502691896257,-1.7320508075688772,-1.6583123951777,-1.5,-2.5495097567963922,-4.0,-11.84271928232701,-17.514279888136993,-4.242640687119285,-14.551632210855248,-27.129319932501073,-1.8027756377319946,-2.8284271247461903,-3.840572873934304,0.0,3.5355339059327378,4.444097208657794,2.9154759474226504,2.5495097567963922,0.0
14,22.0,19.0,24.0,22.0,14.0,14.0,17.0,18.0,6.0,8.0,9.0,14.0,60.0,58.0,54.0,64.0,36.0,47.0,37.0,61.0,17.0,33.0,20.0,54.0,87.0,84.0,93.0,93.0,51.0,68.0,53.0,81.0,14.0,52.0,13.0,68.0,1021.0,1020.0,1021.0,1015.0,1016.0,1016.0,1018.0,1012.0,1011.0,1013.0,1012.0,1007.0,16.0,16.0,16.0,16.0,14.0,16.0,14.0,13.0,11.0,16.0,8.0,2.0,27.0,24.0,19.0,21.0,11.0,6.0,5.0,10.0,0.0,0.0,0.0,3.0,23.0,14.0,4.5,45.5,30.5,18.5,78.5,46.0,13.0,1024.0,1018.0,1013.5,16.0,15.0,13.5,26.5,9.5,0.0,21.666666666666668,14.0,5.666666666666667,49.666666666666664,36.0,23.333333333333332,80.33333333333333,53.333333333333336,26.0,1022.6666666666666,1017.3333333333334,1013.3333333333334,16.0,15.333333333333334,14.333333333333334,25.666666666666668,8.333333333333334,0.0,2.5495097567963922,0.0,-2.5495097567963922,-20.457272545478784,-11.0,-11.113055385446435,-11.832159566199232,-13.946325680981353,-26.90724809414742,4.301162633521313,2.8284271247461903,3.24037034920393,0.0,0.0,0.0,2.0,2.8284271247461903,0.0,-2.0,-1.7320508075688772,-2.160246899469287,-16.54287359157008,-6.879922480183431,-5.0990195135927845,-10.969655114602888,-7.393691004272944,4.932882862316247,3.4641016151377544,2.0,2.70801280154532,0.0,1.1547005383792515,4.618802153517006,3.3166247903554,2.3804761428476167,0.0,-1.4142135623730951,-1.5811388300841898,-3.122498999199199,-15.173990905493518,-13.397761006974262,-17.564168070250297,-9.5,-15.394804318340652,-27.16615541441225,4.242640687119285,3.4641016151377544,3.427827300200522,0.0,1.118033988749895,5.0,2.692582403567252,-1.4142135623730951,-1.5
