Mean TemperatureC,Max TemperatureC_1_days_before,Max TemperatureC_2_days_before,Mean TemperatureC_1_days_before,Mean TemperatureC_2_days_before,Min TemperatureC_1_days_before,Min TemperatureC_2_days_before,Dew PointC_1_days_before,Dew PointC_2_days_before,MeanDew PointC_1_days_before,MeanDew PointC_2_days_before,Min DewpointC_1_days_before,Min DewpointC_2_days_before,Max Humidity_1_days_before,Max Humidity_2_days_before, Mean Humidity_1_days_before, Mean Humidity_2_days_before, Min Humidity_1_days_before, Min Humidity_2_days_before, Max Sea Level PressurehPa_1_days_before, Max Sea Level PressurehPa_2_days_before, Mean Sea Level PressurehPa_1_days_before, Mean Sea Level PressurehPa_2_days_before, Min Sea Level PressurehPa_1_days_before, Min Sea Level PressurehPa_2_days_before, Max VisibilityKm_1_days_before, Max VisibilityKm_2_days_before, Mean VisibilityKm_1_days_before, Mean VisibilityKm_2_days_before, Min VisibilitykM_1_days_before, Min VisibilitykM_2_days_before, Max Wind SpeedKm/h_1_days_before, Max Wind SpeedKm/h_2_days_before, Mean Wind SpeedKm/h_1_days_before, Mean Wind SpeedKm/h_2_days_before,Precipitationmm_1_days_before,Precipitationmm_2_days_before,Max TemperatureCtrend_in_last_2_days,Mean TemperatureCtrend_in_last_2_days,Min TemperatureCtrend_in_last_2_days,Dew PointCtrend_in_last_2_days,MeanDew PointCtrend_in_last_2_days,Min DewpointCtrend_in_last_2_days,Max Humiditytrend_in_last_2_days, Mean Humiditytrend_in_last_2_days, Min Humiditytrend_in_last_2_days, Max Sea Level PressurehPatrend_in_last_2_days, Mean Sea Level PressurehPatrend_in_last_2_days, Min Sea Level PressurehPatrend_in_last_2_days, Max VisibilityKmtrend_in_last_2_days, Mean VisibilityKmtrend_in_last_2_days, Min VisibilitykMtrend_in_last_2_days, Max Wind SpeedKm/htrend_in_last_2_days, Mean Wind SpeedKm/htrend_in_last_2_days,Precipitationmmtrend_in_last_2_days
19,26.0,24.0,18.0,18.0,9.0,11.0,47.0,43.0,43.0,39.0,40.0,36.0,77.0,63.0,52.0,45.0,27.0,27.0,1026.0,1022.0,1023.0,1017.0,1021.0,1008.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,34.0,5.0,13.0,0.0,0.0,1.5811388300841898,0.7071067811865476,0.0,4.0,4.527692569068709,4.0,9.899494936611665,5.385164807134504,3.5355339059327378,2.449489742783178,4.183300132670378,8.94427190999916,0.0,0.0,0.0,-13.693063937629153,-5.612486080160912,0.0
21,27.0,26.0,19.0,18.0,11.0,9.0,51.0,47.0,48.0,43.0,44.0,40.0,77.0,77.0,55.0,52.0,32.0,27.0,1024.0,1026.0,1022.0,1023.0,1018.0,1021.0,16.0,16.0,16.0,16.0,16.0,16.0,19.0,14.0,6.0,5.0,0.0,0.0,1.0,1.5811388300841898,2.0,8.276472678623424,7.905694150420948,6.324555320336759,11.313708498984761,12.206555615733702,13.892443989449804,-3.8078865529319543,-4.301162633521313,-4.743416490252569,0.0,0.0,0.0,5.0,3.605551275463989,0.0
23,28.0,27.0,21.0,19.0,13.0,11.0,62.0,51.0,58.0,48.0,52.0,44.0,93.0,77.0,72.0,55.0,51.0,32.0,1019.0,1024.0,1016.0,1022.0,1012.0,1018.0,16.0,16.0,16.0,16.0,16.0,16.0,24.0,19.0,11.0,6.0,0.0,0.0,0.0,2.0,4.47213595499958,8.276472678623424,8.246211251235321,8.514693182963201,10.488088481701515,12.041594578792296,14.317821063276353,-5.0,-4.743416490252569,-4.47213595499958,0.0,0.0,0.0,3.5355339059327378,3.8078865529319543,0.0
24,27.0,28.0,23.0,21.0,19.0,13.0,66.0,62.0,64.0,58.0,61.0,52.0,87.0,93.0,73.0,72.0,58.0,51.0,1014.0,1019.0,1013.0,1016.0,1010.0,1012.0,16.0,16.0,16.0,16.0,16.0,16.0,24.0,24.0,13.0,11.0,0.0,0.0,-0.7071067811865476,1.5811388300841898,4.743416490252569,5.70087712549569,5.522680508593631,6.96419413859206,-3.6742346141747673,6.4031242374328485,12.349089035228468,-2.1213203435596424,-1.5811388300841898,0.0,0.0,-2.1213203435596424,-9.899494936611665,-2.1213203435596424,0.0,2.1213203435596424
19,27.0,27.0,24.0,23.0,22.0,19.0,73.0,66.0,69.0,64.0,65.0,61.0,90.0,87.0,82.0,73.0,74.0,58.0,1018.0,1014.0,1015.0,1013.0,1012.0,1010.0,16.0,16.0,13.0,16.0,2.0,16.0,21.0,24.0,11.0,13.0,3.0,0.0,-3.5355339059327378,-3.4641016151377544,-2.8284271247461903,4.47213595499958,2.1213203435596424,-3.1622776601683795,7.3824115301167,10.606601717798213,14.577379737113251,4.527692569068709,3.8078865529319543,3.1622776601683795,0.0,-2.1213203435596424,-9.899494936611665,-4.123105625617661,-3.8078865529319543,4.743416490252569
21,22.0,27.0,19.0,24.0,17.0,22.0,70.0,73.0,65.0,69.0,59.0,65.0,100.0,90.0,94.0,82.0,87.0,74.0,1023.0,1018.0,1020.0,1015.0,1016.0,1012.0,16.0,16.0,13.0,13.0,2.0,2.0,16.0,21.0,6.0,11.0,9.0,3.0,-2.1213203435596424,-3.24037034920393,-3.605551275463989,-4.123105625617661,-4.0,-4.242640687119285,6.745368781616021,-6.363961030678928,-16.73320053068151,3.5355339059327378,3.605551275463989,3.5355339059327378,0.0,2.1213203435596424,6.363961030678928,-3.5355339059327378,-3.5355339059327378,-4.743416490252569
24,26.0,22.0,21.0,19.0,16.0,17.0,65.0,70.0,61.0,65.0,59.0,59.0,97.0,100.0,79.0,94.0,60.0,87.0,1023.0,1023.0,1021.0,1020.0,1019.0,1016.0,16.0,16.0,16.0,13.0,11.0,2.0,16.0,16.0,6.0,6.0,0.0,9.0,3.1622776601683795,2.5495097567963922,2.0,-3.4641016151377544,-1.8708286933869707,-0.7071067811865476,0.0,-10.700467279516348,-19.557607215607945,0.0,0.7071067811865476,1.5811388300841898,0.0,1.5811388300841898,6.0,4.949747468305833,2.8284271247461903,-6.363961030678928
24,28.0,26.0,24.0,21.0,19.0,16.0,66.0,65.0,64.0,61.0,58.0,59.0,100.0,97.0,77.0,79.0,54.0,60.0,1023.0,1023.0,1021.0,1021.0,1017.0,1019.0,16.0,16.0,14.0,16.0,8.0,11.0,23.0,16.0,10.0,6.0,0.0,0.0,1.5811388300841898,2.1213203435596424,2.0,-1.224744871391589,1.5811388300841898,-1.0,-4.47213595499958,-5.830951894845301,-7.648529270389178,-1.4142135623730951,-2.1213203435596424,-2.0,0.0,0.0,-2.1213203435596424,4.06201920231798,2.449489742783178,0.0
24,29.0,28.0,24.0,24.0,18.0,19.0,64.0,66.0,62.0,64.0,57.0,58.0,93.0,100.0,69.0,77.0,45.0,54.0,1021.0,1023.0,1018.0,1021.0,1015.0,1017.0,16.0,16.0,16.0,14.0,8.0,8.0,19.0,23.0,8.0,10.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,4.183300132670378,-6.519202405202649,-5.477225575051661,0.0,-2.0,-2.23606797749979,-1.4142135623730951,0.0,1.4142135623730951,4.242640687119285,0.0,1.5811388300841898,0.0
25,29.0,29.0,24.0,24.0,19.0,18.0,66.0,64.0,64.0,62.0,63.0,57.0,87.0,93.0,71.0,69.0,54.0,45.0,1019.0,1021.0,1017.0,1018.0,1015.0,1015.0,16.0,16.0,16.0,16.0,14.0,8.0,23.0,19.0,11.0,8.0,0.0,0.0,0.0,0.7071067811865476,1.5811388300841898,2.0,2.0,4.47213595499958,-3.6742346141747673,2.0,6.4031242374328485,-1.5811388300841898,-1.0,-0.7071067811865476,0.0,0.0,4.47213595499958,2.8284271247461903,2.0,0.0
22,29.0,29.0,25.0,24.0,21.0,19.0,68.0,66.0,66.0,64.0,65.0,63.0,90.0,87.0,73.0,71.0,55.0,54.0,1018.0,1019.0,1016.0,1017.0,1014.0,1015.0,16.0,16.0,16.0,16.0,16.0,14.0,23.0,23.0,10.0,11.0,0.0,0.0,-1.4142135623730951,-2.0,-2.449489742783178,1.224744871391589,1.224744871391589,-5.477225575051661,2.1213203435596424,5.1478150704935,9.924716620639604,-0.7071067811865476,-0.7071067811865476,-0.7071067811865476,0.0,0.0,-4.0,2.1213203435596424,-1.5811388300841898,0.0
22,27.0,29.0,22.0,25.0,17.0,21.0,67.0,68.0,65.0,66.0,57.0,65.0,90.0,90.0,80.0,73.0,69.0,55.0,1018.0,1018.0,1016.0,1016.0,1014.0,1014.0,16.0,16.0,16.0,16.0,10.0,16.0,26.0,23.0,8.0,10.0,0.0,0.0,-1.224744871391589,-2.1213203435596424,-2.9154759474226504,-1.5811388300841898,-2.23606797749979,-5.612486080160912,0.0,0.0,0.0,-0.7071067811865476,0.0,0.0,0.0,0.0,0.0,-6.745368781616021,-2.0,0.0
25,28.0,27.0,22.0,22.0,16.0,17.0,65.0,67.0,62.0,65.0,58.0,57.0,90.0,90.0,73.0,80.0,55.0,69.0,1017.0,1018.0,1016.0,1016.0,1014.0,1014.0,16.0,16.0,16.0,16.0,16.0,10.0,16.0,26.0,6.0,8.0,0.0,0.0,1.0,2.1213203435596424,2.7386127875258306,-1.224744871391589,0.0,4.301162633521313,-2.1213203435596424,-5.1478150704935,-9.899494936611665,1.224744871391589,0.7071067811865476,0.0,0.0,0.0,4.0,-5.049752469181039,2.449489742783178,0.0
26,29.0,28.0,25.0,22.0,20.0,16.0,66.0,65.0,65.0,62.0,64.0,58.0,87.0,90.0,71.0,73.0,55.0,55.0,1019.0,1017.0,1017.0,1016.0,1014.0,1014.0,16.0,16.0,16.0,16.0,14.0,16.0,23.0,16.0,10.0,6.0,0.0,0.0,1.5811388300841898,2.23606797749979,2.9154759474226504,1.5811388300841898,2.5495097567963922,4.301162633521313,0.0,0.0,0.0,1.224744871391589,0.0,-0.7071067811865476,0.0,0.0,0.0,4.06201920231798,2.8284271247461903,0.0
27,31.0,29.0,26.0,25.0,21.0,20.0,68.0,66.0,67.0,65.0,65.0,64.0,90.0,87.0,73.0,71.0,55.0,55.0,1018.0,1019.0,1016.0,1017.0,1013.0,1014.0,16.0,16.0,16.0,16.0,16.0,14.0,19.0,23.0,10.0,10.0,0.0,0.0,1.5811388300841898,1.0,1.0,1.224744871391589,1.224744871391589,0.7071067811865476,-3.6742346141747673,-4.743416490252569,-4.949747468305833,-2.23606797749979,-3.605551275463989,-5.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0
18,32.0,31.0,27.0,26.0,22.0,21.0,67.0,68.0,66.0,67.0,65.0,65.0,84.0,90.0,66.0,73.0,48.0,55.0,1015.0,1018.0,1011.0,1016.0,1006.0,1013.0,16.0,16.0,16.0,16.0,14.0,16.0,23.0,19.0,11.0,10.0,0.0,0.0,-6.324555320336759,-6.324555320336759,-5.612486080160912,-0.7071067811865476,-7.810249675906654,-14.849242404917497,-4.0,-4.47213595499958,-4.06201920231798,3.6742346141747673,0.0,-4.743416490252569,0.0,0.0,-5.830951894845301,2.8284271247461903,0.7071067811865476,0.0
18,23.0,32.0,18.0,27.0,14.0,22.0,67.0,67.0,55.0,66.0,44.0,65.0,86.0,84.0,69.0,66.0,52.0,48.0,1021.0,1015.0,1016.0,1011.0,1008.0,1006.0,16.0,16.0,16.0,16.0,6.0,14.0,23.0,23.0,11.0,11.0,0.0,0.0,-6.2048368229954285,-6.363961030678928,-6.324555320336759,-16.263455967290593,-12.041594578792296,-15.116216457830975,-10.51189802081432,-13.2664991614216,-16.015617378046965,4.301162633521313,4.123105625617661,5.830951894845301,0.0,0.0,4.242640687119285,0.0,-2.1213203435596424,0.0
18,25.0,23.0,18.0,18.0,10.0,14.0,44.0,67.0,42.0,55.0,40.0,44.0,71.0,86.0,50.0,69.0,29.0,52.0,1022.0,1021.0,1019.0,1016.0,1016.0,1008.0,16.0,16.0,16.0,16.0,16.0,6.0,23.0,23.0,8.0,11.0,0.0,0.0,2.5495097567963922,0.0,-2.9154759474226504,-14.64581851587681,-7.745966692414834,0.0,0.0,-10.954451150103322,-15.700318468107582,-3.4641016151377544,-4.47213595499958,-4.242640687119285,0.0,0.0,7.0710678118654755,0.0,-2.5495097567963922,0.0
24,28.0,25.0,18.0,18.0,9.0,10.0,54.0,44.0,49.0,42.0,44.0,40.0,86.0,71.0,61.0,50.0,35.0,29.0,1017.0,1022.0,1012.0,1019.0,1006.0,1016.0,16.0,16.0,16.0,16.0,16.0,16.0,23.0,23.0,6.0,8.0,0.0,0.0,3.5355339059327378,4.242640687119285,5.612486080160912,13.341664064126334,12.349089035228468,7.615773105863909,10.977249200050075,11.510864433221338,14.7648230602334,-9.192388155425117,-8.631338250816034,-9.055385138137417,0.0,0.0,0.0,2.1213203435596424,3.24037034920393,0.0
25,32.0,28.0,24.0,18.0,17.0,9.0,70.0,54.0,65.0,49.0,54.0,44.0,90.0,86.0,73.0,61.0,55.0,35.0,1005.0,1017.0,1002.0,1012.0,998.0,1006.0,16.0,16.0,16.0,16.0,16.0,16.0,26.0,23.0,11.0,6.0,0.0,0.0,2.9154759474226504,4.301162633521313,5.656854249492381,11.313708498984761,9.797958971132712,-9.72111104761179,-3.1622776601683795,-13.038404810405298,-22.847319317591726,-8.215838362577491,-7.106335201775948,-5.830951894845301,0.0,0.0,-2.1213203435596424,3.0,3.8078865529319543,0.0
21,33.0,32.0,25.0,24.0,17.0,17.0,70.0,70.0,57.0,65.0,37.0,54.0,84.0,90.0,51.0,73.0,17.0,55.0,1008.0,1005.0,1001.0,1002.0,996.0,998.0,16.0,16.0,16.0,16.0,13.0,16.0,29.0,26.0,13.0,11.0,0.0,0.0,-2.0,-2.7386127875258306,-3.5355339059327378,-4.242640687119285,-7.516648189186454,-10.954451150103322,-4.242640687119285,-14.747881203752625,-24.979991993593593,2.5495097567963922,3.4641016151377544,4.0,0.0,0.0,0.0,-2.8284271247461903,0.0,0.0
28,30.0,33.0,21.0,25.0,12.0,17.0,64.0,70.0,50.0,57.0,44.0,37.0,84.0,84.0,58.0,51.0,31.0,17.0,1010.0,1008.0,1006.0,1001.0,1002.0,996.0,16.0,16.0,16.0,16.0,16.0,13.0,24.0,29.0,11.0,13.0,0.0,0.0,2.8284271247461903,4.06201920231798,5.291502622129181,3.7416573867739413,11.726039399558575,14.317821063276353,0.0,6.519202405202649,13.038404810405298,-4.0,2.1213203435596424,3.6742346141747673,0.0,-1.4142135623730951,-2.8284271247461903,-2.8284271247461903,1.5811388300841898,0.0
26,35.0,30.0,28.0,21.0,21.0,12.0,72.0,64.0,68.0,50.0,63.0,44.0,84.0,84.0,64.0,58.0,43.0,31.0,1004.0,1010.0,1002.0,1006.0,999.0,1002.0,16.0,16.0,14.0,16.0,11.0,16.0,27.0,24.0,14.0,11.0,0.0,0.0,3.24037034920393,4.743416490252569,6.2048368229954285,5.70087712549569,12.649110640673518,0.0,-1.4142135623730951,4.242640687119285,8.602325267042627,-2.345207879911715,-2.8284271247461903,-2.23606797749979,0.0,-2.5495097567963922,-5.0,2.5495097567963922,2.1213203435596424,0.0
18,33.0,35.0,26.0,28.0,19.0,21.0,73.0,72.0,66.0,68.0,44.0,63.0,82.0,84.0,64.0,64.0,45.0,43.0,1009.0,1004.0,1002.0,1002.0,998.0,999.0,16.0,16.0,11.0,14.0,6.0,11.0,29.0,27.0,14.0,14.0,0.0,0.0,-5.1478150704935,-5.830951894845301,-5.830951894845301,-13.416407864998739,-15.620499351813308,-14.866068747318506,-13.509256086106296,-14.849242404917497,-16.20185174601965,5.522680508593631,7.0710678118654755,7.745966692414834,0.0,2.8284271247461903,0.0,1.4142135623730951,-2.8284271247461903,0.7071067811865476
22,26.0,33.0,18.0,26.0,11.0,19.0,54.0,73.0,44.0,66.0,35.0,44.0,63.0,82.0,43.0,64.0,22.0,45.0,1015.0,1009.0,1012.0,1002.0,1009.0,998.0,16.0,16.0,16.0,11.0,11.0,6.0,29.0,29.0,10.0,14.0,1.0,0.0,0.0,-4.898979485566356,-5.656854249492381,-13.360389215887388,-15.297058540778355,-4.0,-9.082951062292475,-14.0,-16.24807680927192,4.301162633521313,7.211102550927978,7.905694150420948,0.0,3.5355339059327378,5.0,-4.242640687119285,-2.8284271247461903,0.0
25,33.0,26.0,22.0,18.0,11.0,11.0,56.0,54.0,48.0,44.0,42.0,35.0,77.0,63.0,50.0,43.0,23.0,22.0,1016.0,1015.0,1014.0,1012.0,1011.0,1009.0,16.0,16.0,16.0,16.0,16.0,11.0,23.0,29.0,10.0,10.0,0.0,1.0,4.949747468305833,3.5355339059327378,4.242640687119285,5.1478150704935,6.324555320336759,6.082762530298219,11.067971810589327,7.0,5.0,0.0,1.224744871391589,1.224744871391589,0.0,0.0,3.5355339059327378,-3.6742346141747673,0.7071067811865476,-0.7071067811865476
27,33.0,33.0,25.0,22.0,17.0,11.0,63.0,56.0,56.0,48.0,47.0,42.0,84.0,77.0,57.0,50.0,30.0,23.0,1015.0,1016.0,1013.0,1014.0,1010.0,1011.0,16.0,16.0,16.0,16.0,16.0,16.0,26.0,23.0,11.0,10.0,0.0,0.0,1.4142135623730951,2.5495097567963922,4.301162633521313,8.06225774829855,9.055385138137417,3.5355339059327378,8.06225774829855,8.06225774829855,8.06225774829855,-0.7071067811865476,-2.9154759474226504,-3.605551275463989,0.0,-1.4142135623730951,-5.656854249492381,3.0,1.5811388300841898,0.0
21,35.0,33.0,27.0,25.0,18.0,17.0,72.0,63.0,66.0,56.0,47.0,47.0,93.0,84.0,66.0,57.0,39.0,30.0,1015.0,1015.0,1009.0,1013.0,1005.0,1010.0,16.0,16.0,14.0,16.0,8.0,16.0,29.0,26.0,13.0,11.0,0.0,0.0,-6.2048368229954285,-4.0,-1.224744871391589,-16.492422502470642,-14.64581851587681,-5.656854249492381,-22.44994432064365,-14.966629547095765,-7.582875444051551,3.5355339059327378,4.898979485566356,5.291502622129181,0.0,0.0,0.0,2.1213203435596424,1.4142135623730951,0.0
22,26.0,35.0,21.0,27.0,16.0,18.0,47.0,72.0,43.0,66.0,39.0,47.0,60.0,93.0,43.0,66.0,25.0,39.0,1020.0,1015.0,1017.0,1009.0,1014.0,1005.0,16.0,16.0,16.0,14.0,16.0,8.0,29.0,29.0,13.0,13.0,0.0,0.0,-5.70087712549569,-4.183300132670378,-2.5495097567963922,-17.663521732655695,-16.278820596099706,-5.70087712549569,-22.80350850198276,-16.24807680927192,-10.51189802081432,3.5355339059327378,5.656854249492381,6.363961030678928,0.0,1.4142135623730951,5.656854249492381,-5.656854249492381,-4.949747468305833,0.0
23,30.0,26.0,22.0,21.0,13.0,16.0,48.0,47.0,42.0,43.0,38.0,39.0,67.0,60.0,44.0,43.0,20.0,25.0,1020.0,1020.0,1017.0,1017.0,1014.0,1014.0,16.0,16.0,16.0,16.0,16.0,16.0,21.0,29.0,6.0,13.0,0.0,0.0,3.5355339059327378,1.0,-2.23606797749979,3.605551275463989,4.898979485566356,5.612486080160912,8.631338250816034,5.70087712549569,3.4641016151377544,-2.1213203435596424,-2.1213203435596424,-1.4142135623730951,0.0,0.0,0.0,-5.830951894845301,-4.949747468305833,0.0
24,33.0,30.0,23.0,22.0,12.0,13.0,53.0,48.0,49.0,42.0,46.0,38.0,77.0,67.0,52.0,44.0,27.0,20.0,1017.0,1020.0,1014.0,1017.0,1012.0,1014.0,16.0,16.0,16.0,16.0,16.0,16.0,19.0,21.0,6.0,6.0,0.0,0.0,1.5811388300841898,1.0,2.7386127875258306,5.522680508593631,7.516648189186454,9.055385138137417,7.106335201775948,6.324555320336759,7.0,-2.23606797749979,-2.1213203435596424,-1.4142135623730951,0.0,0.0,0.0,3.24037034920393,2.8284271247461903,0.0
23,31.0,33.0,24.0,23.0,16.0,12.0,59.0,53.0,57.0,49.0,56.0,46.0,78.0,77.0,56.0,52.0,34.0,27.0,1016.0,1017.0,1014.0,1014.0,1012.0,1012.0,16.0,16.0,16.0,16.0,16.0,16.0,24.0,19.0,10.0,6.0,0.0,0.0,-2.0,0.0,3.1622776601683795,5.0990195135927845,6.324555320336759,7.211102550927978,6.4031242374328485,7.615773105863909,9.219544457292887,0.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,3.8078865529319543,3.5355339059327378,0.0
22,29.0,31.0,23.0,24.0,18.0,16.0,63.0,59.0,61.0,57.0,58.0,56.0,87.0,78.0,66.0,56.0,45.0,34.0,1017.0,1016.0,1015.0,1014.0,1013.0,1012.0,16.0,16.0,16.0,16.0,16.0,16.0,26.0,24.0,13.0,10.0,0.0,0.0,-3.8078865529319543,-1.0,1.5811388300841898,6.96419413859206,5.70087712549569,3.8078865529319543,7.648529270389178,15.811388300841896,24.596747752497688,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,-1.4142135623730951,-9.192388155425117,-4.743416490252569,0.0,0.7071067811865476
25,24.0,29.0,22.0,23.0,19.0,18.0,72.0,63.0,68.0,61.0,63.0,58.0,93.0,87.0,86.0,66.0,78.0,45.0,1017.0,1017.0,1015.0,1015.0,1013.0,1013.0,16.0,16.0,14.0,16.0,3.0,16.0,19.0,26.0,10.0,13.0,1.0,0.0,-2.1213203435596424,2.0,2.23606797749979,6.2048368229954285,4.949747468305833,4.123105625617661,3.6742346141747673,12.24744871391589,20.40833163195855,-1.4142135623730951,-1.4142135623730951,-1.4142135623730951,0.0,-1.4142135623730951,-7.245688373094719,-4.06201920231798,-2.0,0.7071067811865476
27,28.0,24.0,25.0,22.0,22.0,19.0,70.0,72.0,68.0,68.0,66.0,63.0,90.0,93.0,76.0,86.0,62.0,78.0,1015.0,1017.0,1013.0,1015.0,1011.0,1013.0,16.0,16.0,14.0,14.0,11.0,3.0,23.0,19.0,11.0,10.0,1.0,1.0,3.5355339059327378,2.5495097567963922,2.1213203435596424,0.0,1.4142135623730951,2.23606797749979,0.0,-7.3824115301167,-12.98075498574717,-1.4142135623730951,-1.5811388300841898,-2.0,0.0,-2.1213203435596424,0.0,2.9154759474226504,-4.183300132670378,3.5355339059327378
24,31.0,28.0,27.0,25.0,22.0,22.0,72.0,70.0,70.0,68.0,67.0,66.0,93.0,90.0,73.0,76.0,53.0,62.0,1015.0,1015.0,1012.0,1013.0,1009.0,1011.0,16.0,16.0,11.0,14.0,3.0,11.0,24.0,23.0,5.0,11.0,6.0,1.0,2.1213203435596424,-1.5811388300841898,-3.5355339059327378,0.0,-9.082951062292475,-12.0,2.1213203435596424,-8.74642784226795,-18.12456896039186,0.0,0.0,-1.224744871391589,0.0,0.0,-5.244044240850758,0.0,0.0,-2.345207879911715
23,31.0,31.0,24.0,27.0,17.0,22.0,70.0,72.0,57.0,70.0,50.0,67.0,93.0,93.0,61.0,73.0,29.0,53.0,1015.0,1015.0,1013.0,1012.0,1010.0,1009.0,16.0,16.0,14.0,11.0,6.0,3.0,23.0,24.0,11.0,5.0,0.0,6.0,0.7071067811865476,-2.23606797749979,-4.123105625617661,-8.602325267042627,-9.433981132056603,-11.937336386313323,-9.192388155425117,-9.82344135219425,-17.029386365926403,0.0,0.7071067811865476,0.7071067811865476,0.0,2.5495097567963922,7.3824115301167,-5.0,0.0,-4.242640687119285
26,32.0,31.0,23.0,24.0,14.0,17.0,58.0,70.0,54.0,57.0,52.0,50.0,80.0,93.0,54.0,61.0,27.0,29.0,1015.0,1015.0,1013.0,1013.0,1010.0,1010.0,16.0,16.0,16.0,14.0,16.0,6.0,16.0,23.0,5.0,11.0,0.0,0.0,1.5811388300841898,2.0,0.0,-6.892024376045111,4.47213595499958,4.47213595499958,-5.873670062235365,4.0,6.2048368229954285,0.0,-0.7071067811865476,0.0,0.0,1.4142135623730951,7.0710678118654755,-3.4641016151377544,-3.6742346141747673,0.0
27,34.0,32.0,26.0,23.0,17.0,14.0,65.0,58.0,61.0,54.0,58.0,52.0,90.0,80.0,63.0,54.0,36.0,27.0,1015.0,1015.0,1012.0,1013.0,1010.0,1010.0,16.0,16.0,16.0,16.0,16.0,16.0,21.0,16.0,8.0,5.0,0.0,0.0,1.224744871391589,2.23606797749979,2.5495097567963922,5.0,5.385164807134504,5.522680508593631,7.3824115301167,6.96419413859206,7.280109889280518,0.0,0.0,-0.7071067811865476,0.0,0.0,-1.4142135623730951,4.123105625617661,3.0,0.0
26,33.0,34.0,27.0,26.0,19.0,17.0,66.0,65.0,64.0,61.0,63.0,58.0,93.0,90.0,67.0,63.0,41.0,36.0,1015.0,1015.0,1013.0,1012.0,1009.0,1010.0,16.0,16.0,16.0,16.0,14.0,16.0,24.0,21.0,11.0,8.0,0.0,0.0,-2.23606797749979,0.0,2.0,2.23606797749979,3.0,3.8078865529319543,0.0,5.70087712549569,11.853269591129697,-2.1213203435596424,-2.7386127875258306,-2.23606797749979,0.0,0.0,0.0,6.041522986797286,3.0,0.0
27,30.0,33.0,26.0,27.0,21.0,19.0,69.0,66.0,67.0,64.0,65.0,63.0,90.0,93.0,74.0,67.0,57.0,41.0,1012.0,1015.0,1009.0,1013.0,1006.0,1009.0,16.0,16.0,16.0,16.0,16.0,14.0,32.0,24.0,14.0,11.0,0.0,0.0,-1.5811388300841898,0.0,1.4142135623730951,4.123105625617661,2.5495097567963922,-4.743416490252569,6.745368781616021,0.0,-11.683321445547923,-2.5495097567963922,-2.9154759474226504,-2.23606797749979,0.0,-2.1213203435596424,-9.082951062292475,-2.9154759474226504,-3.6742346141747673,2.1213203435596424
29,32.0,30.0,27.0,26.0,21.0,21.0,74.0,69.0,69.0,67.0,58.0,65.0,100.0,90.0,67.0,74.0,34.0,57.0,1010.0,1012.0,1008.0,1009.0,1005.0,1006.0,16.0,16.0,13.0,16.0,3.0,16.0,23.0,32.0,8.0,14.0,3.0,0.0,2.0,1.5811388300841898,1.4142135623730951,3.4641016151377544,2.0,0.0,5.656854249492381,-3.4641016151377544,-12.328828005937952,-1.4142135623730951,-1.0,-1.0,0.0,-2.1213203435596424,-8.48528137423857,0.0,3.7416573867739413,2.1213203435596424
29,34.0,32.0,29.0,27.0,23.0,21.0,73.0,74.0,71.0,69.0,65.0,58.0,94.0,100.0,72.0,67.0,49.0,34.0,1010.0,1010.0,1007.0,1008.0,1004.0,1005.0,16.0,16.0,13.0,13.0,8.0,3.0,32.0,23.0,16.0,8.0,3.0,3.0,1.5811388300841898,1.4142135623730951,1.5811388300841898,-1.5811388300841898,0.0,5.1478150704935,-6.519202405202649,-4.415880433163924,8.972179222463181,-0.7071067811865476,-0.7071067811865476,0.0,0.0,2.1213203435596424,6.670832032063167,6.0,5.477225575051661,-2.1213203435596424
24,35.0,34.0,29.0,29.0,24.0,23.0,71.0,73.0,69.0,71.0,67.0,65.0,87.0,94.0,64.0,72.0,41.0,49.0,1009.0,1010.0,1007.0,1007.0,1005.0,1004.0,16.0,16.0,16.0,13.0,16.0,8.0,29.0,32.0,14.0,16.0,0.0,3.0,-4.183300132670378,-3.5355339059327378,-3.4641016151377544,-1.4142135623730951,-2.0,0.0,-2.5495097567963922,7.245688373094719,12.96148139681572,4.898979485566356,3.5355339059327378,2.23606797749979,0.0,1.5811388300841898,-8.12403840463596,-4.123105625617661,-5.830951894845301,21.817424229271428
21,29.0,35.0,24.0,29.0,19.0,24.0,71.0,71.0,67.0,69.0,65.0,67.0,93.0,87.0,77.0,64.0,61.0,41.0,1016.0,1009.0,1012.0,1007.0,1008.0,1005.0,16.0,16.0,14.0,16.0,2.0,16.0,24.0,29.0,6.0,14.0,31.0,0.0,-4.743416490252569,-4.123105625617661,-3.8078865529319543,-2.8284271247461903,-4.47213595499958,-5.830951894845301,4.242640687119285,8.94427190999916,13.24764129949177,5.70087712549569,5.522680508593631,5.385164807134504,0.0,-1.5811388300841898,-9.899494936611665,-3.605551275463989,-4.898979485566356,19.557607215607945
