,Mean TemperatureC,Mean TemperatureC_1,Mean TemperatureC_2,Mean TemperatureC_3,Mean TemperatureC_4,Mean TemperatureC_5,MeanDew PointC_1,MeanDew PointC_2,MeanDew PointC_3,MeanDew PointC_4,MeanDew PointC_5, Mean Humidity_1, Mean Humidity_2, Mean Humidity_3, Mean Humidity_4, Mean Humidity_5, Min Humidity_1, Min Humidity_2, Min Humidity_3, Min Humidity_4, Min Humidity_5, Mean Sea Level PressurehPa_1, Mean Sea Level PressurehPa_2, Mean Sea Level PressurehPa_3, Mean Sea Level PressurehPa_4, Mean Sea Level PressurehPa_5, Mean VisibilityKm_1, Mean VisibilityKm_2, Mean VisibilityKm_3, Mean VisibilityKm_4, Mean VisibilityKm_5, Mean Wind SpeedKm/h_1, Mean Wind SpeedKm/h_2, Mean Wind SpeedKm/h_3, Mean Wind SpeedKm/h_4, Mean Wind SpeedKm/h_5,Precipitationmm_1,Precipitationmm_2,Precipitationmm_3,Precipitationmm_4,Precipitationmm_5, CloudCover_1, CloudCover_2, CloudCover_3, CloudCover_4, CloudCover_5,WindDirDegrees_1,WindDirDegrees_2,WindDirDegrees_3,WindDirDegrees_4,WindDirDegrees_5,Mean TemperatureCtrend_in_last3_days,MeanDew PointCtrend_in_last3_days,Mean TemperatureCtrend_in_last6_days,MeanDew PointCtrend_in_last6_days
4751,10.0,13.0,13.0,12.0,12.0,9.0,8.0,10.0,7.0,4.0,-1.0,70.0,82.0,73.0,59.0,51.0,36.0,55.0,45.0,37.0,27.0,1008.0,1005.0,1007.0,1006.0,1010.0,10.0,8.0,10.0,10.0,10.0,14.0,13.0,10.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,3.0,1.0,212.0,216.0,221.0,325.0,101.0,-0.05954426498469413,-0.22222222222222693,0.0277777777777777,0.35084006477507684
4752,12.0,10.0,13.0,13.0,12.0,12.0,5.0,8.0,10.0,7.0,4.0,65.0,70.0,82.0,73.0,59.0,45.0,36.0,55.0,45.0,37.0,1008.0,1008.0,1005.0,1007.0,1006.0,10.0,10.0,8.0,10.0,10.0,11.0,14.0,13.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,4.0,3.0,203.0,212.0,216.0,221.0,325.0,-0.01122450160373828,-0.5118278606313861,0.16190075346517183,0.35084006477507684
4753,9.0,12.0,10.0,13.0,13.0,12.0,6.0,5.0,8.0,10.0,7.0,65.0,65.0,70.0,82.0,73.0,42.0,45.0,36.0,55.0,45.0,1008.0,1008.0,1008.0,1005.0,1007.0,10.0,10.0,10.0,8.0,10.0,14.0,11.0,14.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,5.0,4.0,245.0,203.0,212.0,216.0,221.0,-0.4668934476519212,-0.5118278606313864,-0.0306184700927214,-0.00025801095868512844
4754,11.0,9.0,12.0,10.0,13.0,13.0,4.0,6.0,5.0,8.0,10.0,71.0,65.0,65.0,70.0,82.0,51.0,42.0,45.0,36.0,55.0,1011.0,1008.0,1008.0,1008.0,1005.0,10.0,10.0,10.0,10.0,8.0,16.0,14.0,11.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,3.0,5.0,235.0,245.0,203.0,212.0,216.0,0.13356011431858733,-0.2222222222222271,0.0036870299153179366,-0.22222222222222437
4755,17.0,11.0,9.0,12.0,10.0,13.0,3.0,4.0,6.0,5.0,8.0,61.0,71.0,65.0,65.0,70.0,30.0,51.0,42.0,45.0,36.0,1013.0,1011.0,1008.0,1008.0,1008.0,10.0,10.0,10.0,10.0,10.0,11.0,16.0,14.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,3.0,3.0,329.0,235.0,245.0,203.0,212.0,0.5048824856078422,-0.0190636528059803,0.09138682693912357,-0.18211242338534753
4756,14.0,17.0,11.0,9.0,12.0,10.0,7.0,3.0,4.0,6.0,5.0,57.0,61.0,71.0,65.0,65.0,33.0,30.0,51.0,42.0,45.0,1017.0,1013.0,1011.0,1008.0,1008.0,10.0,10.0,10.0,10.0,10.0,13.0,11.0,16.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,5.0,3.0,323.0,329.0,235.0,245.0,203.0,0.5048824856078422,-0.16976267166671763,0.00018570623436583663,-0.3177825585708609
4757,14.0,14.0,17.0,11.0,9.0,12.0,2.0,7.0,3.0,4.0,6.0,49.0,57.0,61.0,71.0,65.0,23.0,33.0,30.0,51.0,42.0,1022.0,1017.0,1013.0,1011.0,1008.0,10.0,10.0,10.0,10.0,10.0,6.0,13.0,11.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,3.0,4.0,5.0,19.0,323.0,329.0,235.0,245.0,0.057190958417936505,0.1542252243507141,0.09138682693912357,-0.001548002500023546
4758,17.0,14.0,14.0,17.0,11.0,9.0,4.0,2.0,7.0,3.0,4.0,48.0,49.0,57.0,61.0,71.0,25.0,23.0,33.0,30.0,51.0,1025.0,1022.0,1017.0,1013.0,1011.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,13.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.0,3.0,4.0,20.0,19.0,323.0,329.0,235.0,-8.765121169122353e-32,-0.07504940885147406,0.12622062140196044,-0.04244066791667929
4759,18.0,17.0,14.0,14.0,17.0,11.0,4.0,4.0,2.0,7.0,3.0,43.0,48.0,49.0,57.0,61.0,18.0,25.0,23.0,33.0,30.0,1026.0,1025.0,1022.0,1017.0,1013.0,31.0,10.0,10.0,10.0,10.0,6.0,6.0,6.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,10.0,3.0,3.0,19.0,20.0,19.0,323.0,329.0,0.8293446239041944,0.8888888888888793,0.6571002733496677,0.07043354593942334
4760,19.0,18.0,17.0,14.0,14.0,17.0,6.0,4.0,4.0,2.0,7.0,42.0,43.0,48.0,49.0,57.0,28.0,18.0,25.0,23.0,33.0,1024.0,1026.0,1025.0,1022.0,1017.0,10.0,31.0,10.0,10.0,10.0,8.0,6.0,6.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,10.0,10.0,3.0,48.0,19.0,20.0,19.0,323.0,1.5475781366972778,0.22222222222221735,0.549943304753686,0.1866757207864448
4761,19.0,19.0,18.0,17.0,14.0,14.0,6.0,6.0,4.0,4.0,2.0,44.0,42.0,43.0,48.0,49.0,24.0,28.0,18.0,25.0,23.0,1024.0,1024.0,1026.0,1025.0,1022.0,10.0,10.0,31.0,10.0,10.0,11.0,8.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,31.0,10.0,10.0,59.0,48.0,19.0,20.0,19.0,0.4444444444444441,0.6476030138606796,0.11111111111111091,0.07043354593942334
4762,20.0,19.0,19.0,18.0,17.0,14.0,7.0,6.0,6.0,4.0,4.0,46.0,44.0,42.0,43.0,48.0,20.0,24.0,28.0,18.0,25.0,1021.0,1024.0,1024.0,1026.0,1025.0,31.0,10.0,10.0,31.0,10.0,5.0,11.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,1.0,31.0,10.0,21.0,59.0,48.0,19.0,20.0,0.4444444444444441,0.4444444444444376,0.6220084679281457,0.6476030138606841
4763,21.0,20.0,19.0,19.0,18.0,17.0,8.0,7.0,6.0,6.0,4.0,46.0,46.0,44.0,42.0,43.0,23.0,20.0,24.0,28.0,18.0,1017.0,1021.0,1024.0,1024.0,1026.0,10.0,31.0,10.0,10.0,31.0,6.0,5.0,11.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,10.0,1.0,31.0,96.0,21.0,59.0,48.0,19.0,0.4444444444444441,0.99999999999999,0.9126779572375275,0.541257815951068
4764,22.0,21.0,20.0,19.0,19.0,18.0,9.0,8.0,7.0,6.0,6.0,46.0,46.0,46.0,44.0,42.0,25.0,23.0,20.0,24.0,28.0,1015.0,1017.0,1021.0,1024.0,1024.0,10.0,10.0,31.0,10.0,10.0,8.0,6.0,5.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,10.0,1.0,165.0,96.0,21.0,59.0,48.0,0.9999999999999993,1.295206027721364,0.694444444444444,0.9436267430132496
4765,22.0,22.0,21.0,20.0,19.0,19.0,11.0,9.0,8.0,7.0,6.0,52.0,46.0,46.0,46.0,44.0,27.0,25.0,23.0,20.0,24.0,1016.0,1015.0,1017.0,1021.0,1024.0,10.0,10.0,10.0,31.0,10.0,13.0,8.0,6.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31.0,10.0,144.0,165.0,96.0,21.0,59.0,0.4444444444444441,0.11111111111110769,0.4444444444444441,0.24999999999999778
4766,21.0,22.0,22.0,21.0,20.0,19.0,9.0,11.0,9.0,8.0,7.0,45.0,52.0,46.0,46.0,46.0,23.0,27.0,25.0,23.0,20.0,1016.0,1016.0,1015.0,1017.0,1021.0,10.0,10.0,10.0,10.0,31.0,13.0,13.0,8.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,31.0,224.0,144.0,165.0,96.0,21.0,-8.765121169122353e-32,-2.6081713678869703e-29,0.11111111111111091,0.24999999999999778
4767,19.0,21.0,22.0,22.0,21.0,20.0,9.0,9.0,11.0,9.0,8.0,49.0,45.0,52.0,46.0,46.0,28.0,23.0,27.0,25.0,23.0,1014.0,1016.0,1016.0,1015.0,1017.0,10.0,10.0,10.0,10.0,10.0,13.0,13.0,13.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,225.0,224.0,144.0,165.0,96.0,-0.6476030138606882,-0.2222222222222271,0.009531826402989378,0.11111111111110962
4768,17.0,19.0,21.0,22.0,22.0,21.0,9.0,9.0,9.0,11.0,9.0,51.0,49.0,45.0,52.0,46.0,28.0,28.0,23.0,27.0,25.0,1012.0,1014.0,1016.0,1016.0,1015.0,10.0,10.0,10.0,10.0,10.0,8.0,13.0,13.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,315.0,225.0,224.0,144.0,165.0,-1.6285393610547092,0.11111111111110769,-0.09286515973632296,0.11111111111110962
4769,18.0,17.0,19.0,21.0,22.0,22.0,10.0,9.0,9.0,9.0,11.0,62.0,51.0,49.0,45.0,52.0,33.0,28.0,28.0,23.0,27.0,1016.0,1012.0,1014.0,1016.0,1016.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,24.0,315.0,225.0,224.0,144.0,-0.3714606389452913,-0.0190636528059803,-0.09286515973632296,-0.004765913201495029
4770,21.0,18.0,17.0,19.0,21.0,22.0,8.0,10.0,9.0,9.0,9.0,53.0,62.0,51.0,49.0,45.0,21.0,33.0,28.0,28.0,23.0,1022.0,1016.0,1012.0,1014.0,1016.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,8.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,325.0,24.0,315.0,225.0,224.0,0.19296611164724517,0.03812730561195575,-0.033390028579647006,-0.019063652805979502
4771,22.0,21.0,18.0,17.0,19.0,21.0,9.0,8.0,10.0,9.0,9.0,48.0,53.0,62.0,51.0,49.0,25.0,21.0,33.0,28.0,28.0,1024.0,1022.0,1016.0,1012.0,1014.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,10.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,6.0,325.0,24.0,315.0,225.0,1.5475781366972783,0.11111111111110769,-0.0002580109586850666,0.11111111111110962
4772,23.0,22.0,21.0,18.0,17.0,19.0,11.0,9.0,8.0,10.0,9.0,48.0,48.0,53.0,62.0,51.0,25.0,25.0,21.0,33.0,28.0,1022.0,1024.0,1022.0,1016.0,1012.0,10.0,10.0,10.0,10.0,10.0,6.0,5.0,6.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,14.0,6.0,325.0,24.0,315.0,1.5475781366972783,0.6476030138606796,0.10066064238342785,0.11111111111110962
4773,24.0,23.0,22.0,21.0,18.0,17.0,11.0,11.0,9.0,8.0,10.0,45.0,48.0,48.0,53.0,62.0,21.0,25.0,25.0,21.0,33.0,1017.0,1022.0,1024.0,1022.0,1016.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,5.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,327.0,14.0,6.0,325.0,24.0,0.9999999999999998,-2.6081713678869703e-29,0.5178810687777746,0.009531826402989002
4774,23.0,24.0,23.0,22.0,21.0,18.0,9.0,11.0,11.0,9.0,8.0,43.0,45.0,48.0,48.0,53.0,23.0,21.0,25.0,25.0,21.0,1015.0,1017.0,1022.0,1024.0,1022.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,38.0,327.0,14.0,6.0,325.0,0.11111111111111102,-0.2222222222222271,0.6220084679281457,-0.004765913201495029
4775,24.0,23.0,24.0,23.0,22.0,21.0,9.0,9.0,11.0,11.0,9.0,40.0,43.0,45.0,48.0,48.0,21.0,23.0,21.0,25.0,25.0,1013.0,1015.0,1017.0,1022.0,1024.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,8.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,356.0,38.0,327.0,14.0,6.0,0.11111111111111102,-0.6476030138606961,0.6220084679281457,-4.930380657631324e-30
4776,26.0,24.0,23.0,24.0,23.0,22.0,8.0,9.0,9.0,11.0,11.0,38.0,40.0,43.0,45.0,48.0,17.0,21.0,23.0,21.0,25.0,1017.0,1013.0,1015.0,1017.0,1022.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,23.0,356.0,38.0,327.0,14.0,0.22222222222222215,0.05954426498469142,0.5412578159510707,0.014886066246172936
4777,23.0,26.0,24.0,23.0,24.0,23.0,11.0,8.0,9.0,9.0,11.0,41.0,38.0,40.0,43.0,45.0,20.0,17.0,21.0,23.0,21.0,1017.0,1017.0,1013.0,1015.0,1017.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,266.0,23.0,356.0,38.0,327.0,0.05170511378245325,-0.17863279495408615,0.07860198704584738,-0.19983325120163956
4778,23.0,23.0,26.0,24.0,23.0,24.0,7.0,11.0,8.0,9.0,9.0,37.0,41.0,38.0,40.0,43.0,12.0,20.0,17.0,21.0,23.0,1016.0,1017.0,1017.0,1013.0,1015.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,230.0,266.0,23.0,356.0,38.0,-0.011224501603738203,0.23817705993877067,0.01292627844561321,-0.02507535311887102
4779,21.0,23.0,23.0,26.0,24.0,23.0,10.0,7.0,11.0,8.0,9.0,48.0,37.0,41.0,38.0,40.0,15.0,12.0,20.0,17.0,21.0,1014.0,1016.0,1017.0,1017.0,1013.0,10.0,10.0,10.0,10.0,10.0,11.0,6.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,220.0,230.0,266.0,23.0,356.0,-1.0998866095073732,-0.3144079481833964,-0.0833333333333336,-0.02507535311887103
4780,16.0,21.0,23.0,23.0,26.0,24.0,8.0,10.0,7.0,11.0,8.0,47.0,48.0,37.0,41.0,38.0,28.0,15.0,12.0,20.0,17.0,1009.0,1014.0,1016.0,1017.0,1017.0,10.0,10.0,10.0,10.0,10.0,19.0,11.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,225.0,220.0,230.0,266.0,23.0,-1.4805061467040848,0.7247146540568489,-0.24471469784104216,0.04593563643815181
4781,17.0,16.0,21.0,23.0,23.0,26.0,13.0,8.0,10.0,7.0,11.0,89.0,47.0,48.0,37.0,41.0,77.0,28.0,15.0,12.0,20.0,1003.0,1009.0,1014.0,1016.0,1017.0,9.0,10.0,10.0,10.0,10.0,19.0,19.0,11.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0,1.0,186.0,225.0,220.0,230.0,266.0,-0.780443582287888,-0.03898770659183343,-0.24471469784104216,0.021109303620146784
4782,17.0,17.0,16.0,21.0,23.0,23.0,11.0,13.0,8.0,10.0,7.0,72.0,89.0,47.0,48.0,37.0,49.0,77.0,28.0,15.0,12.0,1005.0,1003.0,1009.0,1014.0,1016.0,10.0,9.0,10.0,10.0,10.0,23.0,19.0,19.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,1.0,1.0,221.0,186.0,225.0,220.0,230.0,-0.1697626716667135,0.07504940885146846,-0.5334676889842902,-0.02055917886996446
4783,16.0,17.0,17.0,16.0,21.0,23.0,11.0,11.0,13.0,8.0,10.0,69.0,72.0,89.0,47.0,48.0,49.0,49.0,77.0,28.0,15.0,1012.0,1005.0,1003.0,1009.0,1014.0,10.0,10.0,9.0,10.0,10.0,18.0,23.0,19.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,3.0,1.0,227.0,221.0,186.0,225.0,220.0,0.0,-2.5331200178763604e-29,-0.37012653667602174,0.18117866351421247
4784,19.0,16.0,17.0,17.0,16.0,21.0,13.0,11.0,11.0,13.0,8.0,82.0,69.0,72.0,89.0,47.0,68.0,49.0,49.0,77.0,28.0,1014.0,1012.0,1005.0,1003.0,1009.0,10.0,10.0,10.0,9.0,10.0,14.0,18.0,23.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,6.0,3.0,247.0,227.0,221.0,186.0,225.0,0.059544264984693916,0.019063652805977493,-0.1022113650654328,-0.0008815513724960239
4785,18.0,19.0,16.0,17.0,17.0,16.0,12.0,13.0,11.0,11.0,13.0,70.0,82.0,69.0,72.0,89.0,41.0,68.0,49.0,49.0,77.0,1015.0,1014.0,1012.0,1005.0,1003.0,10.0,10.0,10.0,10.0,9.0,6.0,14.0,18.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,6.0,72.0,247.0,227.0,221.0,186.0,-0.007977418858276766,-0.038127305611959705,-0.06283521242908335,0.001548002500023191
4786,14.0,18.0,19.0,16.0,17.0,17.0,11.0,12.0,13.0,11.0,11.0,64.0,70.0,82.0,69.0,72.0,34.0,41.0,68.0,49.0,49.0,1014.0,1015.0,1014.0,1012.0,1005.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,14.0,18.0,23.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,2.0,4.0,6.0,72.0,247.0,227.0,221.0,-0.17863279495408182,-1.9938079899999208,-0.04465819873852068,-0.49845199749997976
4787,14.0,14.0,18.0,19.0,16.0,17.0,6.0,11.0,12.0,13.0,11.0,54.0,64.0,70.0,82.0,69.0,32.0,34.0,41.0,68.0,49.0,1015.0,1014.0,1015.0,1014.0,1012.0,10.0,10.0,10.0,10.0,10.0,18.0,8.0,6.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,2.0,25.0,6.0,72.0,247.0,227.0,-1.0,-1.163570661666631,-0.14287759831802768,-0.22119062056028047
4788,16.0,14.0,14.0,18.0,19.0,16.0,6.0,6.0,11.0,12.0,13.0,59.0,54.0,64.0,70.0,82.0,42.0,32.0,34.0,41.0,68.0,1016.0,1015.0,1014.0,1015.0,1014.0,10.0,10.0,10.0,10.0,10.0,11.0,18.0,8.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,5.0,3.0,25.0,6.0,72.0,247.0,-0.03812730561195774,-0.16976267166671757,-0.020246236834182852,-0.09219870860879666
4789,19.0,16.0,14.0,14.0,18.0,19.0,7.0,6.0,6.0,11.0,12.0,56.0,59.0,54.0,64.0,70.0,31.0,42.0,32.0,34.0,41.0,1016.0,1016.0,1015.0,1014.0,1015.0,10.0,10.0,10.0,10.0,10.0,5.0,11.0,18.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,189.0,3.0,25.0,6.0,72.0,1.0998866095073732,0.6476030138606796,0.09800188627965563,-0.09219870860879666
4790,20.0,19.0,16.0,14.0,14.0,18.0,9.0,7.0,6.0,6.0,11.0,56.0,56.0,59.0,54.0,64.0,28.0,31.0,42.0,32.0,34.0,1016.0,1016.0,1016.0,1015.0,1014.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,11.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,3.0,1.0,189.0,3.0,25.0,6.0,1.9101675806055889,0.6476030138606796,0.03649783349440167,-0.01876235221286843
4791,19.0,20.0,19.0,16.0,14.0,14.0,9.0,9.0,7.0,6.0,6.0,55.0,56.0,56.0,59.0,54.0,28.0,28.0,31.0,42.0,32.0,1015.0,1016.0,1016.0,1016.0,1015.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,5.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,3.0,9.0,1.0,189.0,3.0,25.0,0.3333333333333334,-0.03812730561195974,0.03649783349440167,-0.09219870860879666
4792,17.0,19.0,20.0,19.0,16.0,14.0,5.0,9.0,9.0,7.0,6.0,43.0,55.0,56.0,56.0,59.0,24.0,28.0,28.0,31.0,42.0,1015.0,1015.0,1016.0,1016.0,1016.0,10.0,10.0,10.0,10.0,10.0,14.0,8.0,5.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,4.0,13.0,9.0,1.0,189.0,3.0,-0.22222222222222215,-1.7777777777777912,0.08333333333333304,-0.06985329516004089
4793,22.0,17.0,19.0,20.0,19.0,16.0,1.0,5.0,9.0,9.0,7.0,36.0,43.0,55.0,56.0,56.0,17.0,24.0,28.0,28.0,31.0,1018.0,1015.0,1015.0,1016.0,1016.0,10.0,10.0,10.0,10.0,10.0,10.0,14.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,3.0,2.0,12.0,13.0,9.0,1.0,189.0,-0.003526205489983551,-0.3457173533335262,0.43738796367818916,0.011746280030539801
4794,24.0,22.0,17.0,19.0,20.0,19.0,6.0,1.0,5.0,9.0,9.0,36.0,36.0,43.0,55.0,56.0,17.0,17.0,24.0,28.0,28.0,1018.0,1018.0,1015.0,1015.0,1016.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,14.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,3.0,3.0,336.0,12.0,13.0,9.0,1.0,0.5555555555555556,-0.15422522435072197,0.43738796367818916,-0.08642933833338139
4795,24.0,24.0,22.0,17.0,19.0,20.0,4.0,6.0,1.0,5.0,9.0,29.0,36.0,36.0,43.0,55.0,14.0,17.0,17.0,24.0,28.0,1017.0,1018.0,1018.0,1015.0,1015.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,10.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,1.0,3.0,12.0,336.0,12.0,13.0,9.0,1.4805061467040843,0.5555555555555481,0.1388888888888885,-0.08642933833338139
4796,24.0,24.0,24.0,22.0,17.0,19.0,6.0,4.0,6.0,1.0,5.0,29.0,29.0,36.0,36.0,43.0,15.0,14.0,17.0,17.0,24.0,1016.0,1017.0,1018.0,1018.0,1015.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,8.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,1.0,345.0,12.0,336.0,12.0,13.0,0.22222222222222215,0.8888888888888798,0.04244066791667815,0.031476383964045854
4797,23.0,24.0,24.0,24.0,22.0,17.0,14.0,6.0,4.0,6.0,1.0,57.0,29.0,29.0,36.0,36.0,24.0,15.0,14.0,17.0,17.0,1015.0,1016.0,1017.0,1018.0,1018.0,10.0,10.0,10.0,10.0,10.0,14.0,8.0,6.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,1.0,10.0,185.0,345.0,12.0,336.0,12.0,-0.11111111111111117,1.9999999999999865,0.04244066791667815,0.2608647286580421
4798,24.0,23.0,24.0,24.0,24.0,22.0,14.0,14.0,6.0,4.0,6.0,60.0,57.0,29.0,29.0,36.0,25.0,24.0,15.0,14.0,17.0,1015.0,1015.0,1016.0,1017.0,1018.0,10.0,10.0,10.0,10.0,10.0,11.0,14.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,10.0,1.0,353.0,185.0,345.0,12.0,336.0,-5.4782007307014706e-33,0.8888888888888798,0.3701265366760205,0.7124752955742605
4799,24.0,24.0,23.0,24.0,24.0,24.0,14.0,14.0,14.0,6.0,4.0,64.0,60.0,57.0,29.0,29.0,23.0,25.0,24.0,15.0,14.0,1017.0,1015.0,1015.0,1016.0,1017.0,9.0,10.0,10.0,10.0,10.0,8.0,11.0,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,10.0,349.0,353.0,185.0,345.0,12.0,-5.4782007307014706e-33,-0.22222222222222687,0.05555555555555533,0.0555555555555545
4800,24.0,24.0,24.0,23.0,24.0,24.0,12.0,14.0,14.0,14.0,6.0,49.0,64.0,60.0,57.0,29.0,24.0,23.0,25.0,24.0,15.0,1019.0,1017.0,1015.0,1015.0,1016.0,10.0,9.0,10.0,10.0,10.0,6.0,8.0,11.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,21.0,349.0,353.0,185.0,345.0,0.11111111111111106,-0.019063652805980238,-2.314539808721371e-31,0.40713484026367436
4801,26.0,24.0,24.0,24.0,23.0,24.0,13.0,12.0,14.0,14.0,14.0,55.0,49.0,64.0,60.0,57.0,24.0,24.0,23.0,25.0,24.0,1021.0,1019.0,1017.0,1015.0,1015.0,10.0,10.0,9.0,10.0,10.0,10.0,6.0,8.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,54.0,21.0,349.0,353.0,185.0,0.22222222222222215,-0.22222222222222687,0.05555555555555533,0.055555555555554484
4802,27.0,26.0,24.0,24.0,24.0,23.0,12.0,13.0,12.0,14.0,14.0,47.0,55.0,49.0,64.0,60.0,21.0,24.0,24.0,23.0,25.0,1020.0,1021.0,1019.0,1017.0,1015.0,10.0,10.0,10.0,9.0,10.0,6.0,10.0,6.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,39.0,54.0,21.0,349.0,353.0,0.6476030138606876,-2.3863042382935607e-29,0.16190075346517155,-0.05555555555555664
4803,26.0,27.0,26.0,24.0,24.0,24.0,12.0,12.0,13.0,12.0,14.0,43.0,47.0,55.0,49.0,64.0,19.0,21.0,24.0,24.0,23.0,1017.0,1020.0,1021.0,1019.0,1017.0,10.0,10.0,10.0,10.0,9.0,8.0,6.0,10.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,266.0,39.0,54.0,21.0,349.0,0.22222222222222215,0.019063652805977542,0.16190075346517155,-5.264550902204114e-30
